sep=,
Date,Open,High,Low,Close,Volume
13-Jan-16,0.33,0.47,0.31,0.34,3188113
12-Jan-16,0.30,0.32,0.27,0.32,850270
11-Jan-16,0.36,0.36,0.26,0.30,1385086
8-Jan-16,0.45,0.48,0.30,0.32,3006798
7-Jan-16,0.45,0.67,0.37,0.41,4268609
6-Jan-16,1.81,1.84,1.67,1.70,324006
5-Jan-16,2.04,2.04,1.81,1.84,422605
4-Jan-16,1.84,1.93,1.71,1.85,296072
31-Dec-15,1.55,2.19,1.47,1.73,1441741
30-Dec-15,1.49,1.57,1.41,1.42,446543
29-Dec-15,1.42,1.59,1.42,1.47,194204
28-Dec-15,1.44,1.62,1.41,1.42,501884
24-Dec-15,1.42,1.62,1.42,1.45,500176
23-Dec-15,1.46,1.50,1.40,1.44,838170
22-Dec-15,1.42,1.45,1.40,1.45,93529
21-Dec-15,1.41,1.50,1.40,1.44,108633
18-Dec-15,1.36,1.41,1.36,1.38,193309
17-Dec-15,1.35,1.50,1.35,1.39,80211
16-Dec-15,1.36,1.46,1.33,1.37,69951
15-Dec-15,1.39,1.42,1.30,1.40,80667
14-Dec-15,1.40,1.50,1.38,1.38,55341
11-Dec-15,1.45,1.56,1.40,1.44,119890
10-Dec-15,1.50,1.52,1.44,1.51,65508
9-Dec-15,1.50,1.55,1.43,1.48,69443
8-Dec-15,1.57,1.66,1.47,1.50,77419
7-Dec-15,1.70,1.79,1.48,1.62,183596
4-Dec-15,1.88,1.88,1.57,1.75,347090
3-Dec-15,2.11,2.14,1.87,1.90,113759
2-Dec-15,2.15,2.17,2.03,2.07,77676
1-Dec-15,2.29,2.38,1.96,2.14,124362
30-Nov-15,2.06,2.38,2.01,2.19,197062
27-Nov-15,1.86,2.05,1.83,1.99,70585
25-Nov-15,1.80,1.90,1.74,1.84,51022
24-Nov-15,1.77,1.79,1.66,1.79,112640
23-Nov-15,1.67,1.75,1.53,1.72,216253
20-Nov-15,1.73,1.73,1.64,1.64,34914
19-Nov-15,1.70,1.76,1.64,1.71,33682
18-Nov-15,1.77,1.80,1.64,1.68,49460
17-Nov-15,1.54,1.69,1.54,1.69,66328
16-Nov-15,1.66,1.66,1.52,1.56,118114
13-Nov-15,1.70,1.70,1.56,1.69,45520
12-Nov-15,1.66,1.71,1.63,1.66,85979
11-Nov-15,1.67,1.74,1.67,1.74,50154
10-Nov-15,1.71,1.91,1.61,1.70,171556
