sep=,
Date,Open,High,Low,Close,Volume
25-Feb-15,99.68,99.82,98.91,99.50,3366098
24-Feb-15,99.45,99.97,99.14,99.58,3389854
23-Feb-15,99.16,99.48,98.74,99.45,3075845
20-Feb-15,98.22,99.07,97.83,99.06,3946209
19-Feb-15,99.30,99.60,98.53,98.72,4186264
18-Feb-15,98.24,99.49,98.16,99.33,3472486
17-Feb-15,98.45,98.71,98.00,98.36,5877815
13-Feb-15,100.15,100.15,98.94,99.13,5642975
12-Feb-15,100.05,100.50,99.38,100.27,9062289
11-Feb-15,100.05,100.76,99.20,100.40,9736400
10-Feb-15,96.73,98.10,96.38,97.99,6797404
9-Feb-15,96.58,96.91,95.59,95.97,4217118
6-Feb-15,96.68,97.06,96.35,96.71,4629236
5-Feb-15,97.23,97.23,96.41,96.61,4466206
4-Feb-15,96.03,97.27,96.03,96.60,5064710
3-Feb-15,96.02,96.56,95.58,96.20,5090350
2-Feb-15,93.86,95.44,93.60,95.33,6889501
30-Jan-15,95.11,95.33,93.56,93.78,7741531
29-Jan-15,95.72,96.48,94.87,96.03,4600274
28-Jan-15,97.21,97.77,95.66,95.72,6280100
27-Jan-15,97.65,98.05,95.25,96.72,7365306
26-Jan-15,98.19,98.95,97.67,98.69,4298681
23-Jan-15,98.36,98.99,98.10,98.53,4857695
22-Jan-15,97.48,99.00,97.04,98.90,7620426
21-Jan-15,97.02,98.22,96.60,97.40,5031061
20-Jan-15,98.33,98.33,96.83,97.51,7029455
16-Jan-15,96.66,97.43,96.34,97.29,4404358
15-Jan-15,97.14,97.32,96.38,96.67,4424008
14-Jan-15,95.46,96.80,95.46,96.67,5127849
13-Jan-15,96.67,97.49,95.82,96.35,5373499
12-Jan-15,96.95,97.34,96.19,96.42,4192739
9-Jan-15,97.55,97.67,96.59,96.82,4061535
8-Jan-15,96.74,97.91,96.68,97.48,7131624
7-Jan-15,95.13,96.23,94.43,95.74,6526279
6-Jan-15,94.08,94.62,92.94,93.02,6194995
5-Jan-15,94.45,95.05,93.72,93.73,6440954
2-Jan-15,94.93,95.34,94.05,94.44,3554777
31-Dec-14,95.67,95.98,94.54,94.56,3727376
30-Dec-14,96.21,96.78,95.92,95.96,2134434
29-Dec-14,96.62,97.10,96.02,96.73,2453829
26-Dec-14,97.12,97.57,96.97,97.05,1492689
24-Dec-14,97.50,97.89,97.05,97.09,1608616
23-Dec-14,97.24,97.50,96.86,97.36,3072368
22-Dec-14,95.79,96.66,95.47,96.62,3622999
19-Dec-14,95.30,96.20,95.21,95.44,7678724
18-Dec-14,94.71,95.41,93.74,95.36,8122804
17-Dec-14,92.79,94.10,92.43,93.72,6196519
16-Dec-14,93.54,94.97,92.53,92.59,6962762
15-Dec-14,95.13,95.72,93.86,94.14,4555217
12-Dec-14,95.59,96.77,94.71,94.74,3938216
11-Dec-14,96.30,97.00,96.01,96.29,4784694
10-Dec-14,97.23,97.60,96.07,96.18,3972303
9-Dec-14,97.22,97.75,96.21,97.13,3459737
8-Dec-14,97.87,98.11,97.50,97.78,4233782
5-Dec-14,97.62,97.93,97.20,97.76,5308199
4-Dec-14,98.04,98.28,97.40,97.75,4590476
3-Dec-14,99.70,99.70,98.18,98.32,4943770
2-Dec-14,99.98,100.57,99.61,100.39,3888040
1-Dec-14,98.56,100.14,98.49,99.67,3658517
28-Nov-14,99.72,100.70,99.52,100.10,2504268
26-Nov-14,99.25,99.64,99.01,99.35,2685579
25-Nov-14,98.51,99.19,98.50,98.93,3640863
24-Nov-14,98.88,99.25,98.49,98.68,4540688
21-Nov-14,99.03,99.13,98.24,98.89,5259803
20-Nov-14,98.01,98.62,97.86,98.06,3727138
19-Nov-14,97.94,98.44,97.75,98.41,3396799
18-Nov-14,98.42,98.50,97.86,97.94,3908644
17-Nov-14,96.85,98.55,96.85,98.42,3745202
14-Nov-14,98.49,98.55,97.36,97.72,4335384
13-Nov-14,96.53,98.96,96.53,98.54,6257928
12-Nov-14,96.70,97.39,96.22,97.16,3247530
11-Nov-14,96.96,97.38,96.64,96.70,3263623
10-Nov-14,96.40,96.98,96.16,96.97,3345479
7-Nov-14,96.81,96.81,95.50,96.80,5273399
6-Nov-14,96.96,97.20,96.51,96.81,4198532
5-Nov-14,97.52,97.86,96.37,96.89,3804096
4-Nov-14,96.14,96.84,95.99,96.73,3944484
3-Nov-14,95.94,96.43,95.61,95.83,4328966
31-Oct-14,96.41,96.74,95.58,96.17,5259362
30-Oct-14,94.45,96.10,94.15,95.65,3567175
29-Oct-14,95.50,95.50,94.07,94.69,3274336
28-Oct-14,94.69,95.26,94.30,95.26,3372697
27-Oct-14,94.48,95.24,94.31,94.62,3135454
24-Oct-14,93.76,94.79,93.55,94.60,4005843
23-Oct-14,94.94,95.32,93.50,93.76,5804955
22-Oct-14,93.85,95.02,93.64,94.46,5148215
21-Oct-14,93.26,93.96,92.17,93.73,6982230
20-Oct-14,91.66,93.72,91.59,93.55,6888587
17-Oct-14,91.09,92.00,90.55,91.51,6260164
16-Oct-14,90.27,91.02,89.82,90.79,7228023
15-Oct-14,91.84,92.56,90.76,91.77,8584059
14-Oct-14,94.46,94.52,92.59,93.01,5869007
13-Oct-14,94.71,95.45,93.83,93.94,5195322
10-Oct-14,93.66,95.90,93.66,94.65,8354627
9-Oct-14,95.35,96.22,93.56,93.57,9094388
8-Oct-14,92.95,93.94,92.76,93.94,5716725
7-Oct-14,93.29,93.54,92.90,93.10,6799862
6-Oct-14,93.50,93.65,92.78,93.37,3733095
3-Oct-14,93.01,93.53,92.65,93.50,4084603
2-Oct-14,92.81,92.92,92.33,92.58,3513750
1-Oct-14,92.67,93.22,92.42,92.65,4842772
30-Sep-14,92.95,93.43,92.92,93.09,4220143
29-Sep-14,92.51,93.39,92.51,93.15,2973610
26-Sep-14,92.50,93.33,92.44,93.13,3536266
25-Sep-14,93.40,93.43,92.48,92.67,4372360
24-Sep-14,93.11,94.04,93.08,93.50,4227262
23-Sep-14,93.55,93.58,92.84,92.93,3390277
22-Sep-14,93.42,93.78,93.29,93.58,3790579
19-Sep-14,93.86,94.21,93.42,93.79,6259505
18-Sep-14,92.97,93.50,92.70,93.37,4757606
17-Sep-14,92.67,93.31,92.05,92.85,4997193
16-Sep-14,91.14,93.09,90.95,92.57,5155350
15-Sep-14,91.07,91.31,90.78,91.20,3770687
12-Sep-14,91.60,91.80,90.58,90.87,3592146
11-Sep-14,91.69,91.95,91.48,91.65,3670636
10-Sep-14,91.67,91.92,91.53,91.79,3720513
9-Sep-14,91.50,91.79,91.30,91.42,3259229
8-Sep-14,91.48,92.25,91.39,91.86,3534335
5-Sep-14,91.85,91.85,91.39,91.75,3148099
4-Sep-14,92.95,93.15,91.77,91.85,4466829
3-Sep-14,92.40,92.76,91.80,92.75,4929578
2-Sep-14,92.62,93.14,92.38,92.48,5130407
29-Aug-14,92.73,92.91,92.01,92.49,3657709
28-Aug-14,92.09,92.70,91.81,92.58,3234333
27-Aug-14,92.72,92.72,92.06,92.23,2960141
26-Aug-14,93.21,93.51,92.56,92.60,3143383
25-Aug-14,92.58,93.45,92.58,93.19,5031798
22-Aug-14,92.27,92.59,91.60,91.60,3870060
21-Aug-14,92.57,93.19,92.01,92.05,4060284
20-Aug-14,91.82,92.44,91.52,92.23,5712862
19-Aug-14,92.22,92.36,91.78,91.86,3086283
18-Aug-14,92.20,92.52,92.00,92.15,2974723
15-Aug-14,92.10,92.75,91.29,91.85,3844615
14-Aug-14,91.82,92.08,91.46,91.79,3624934
13-Aug-14,91.56,91.87,91.08,91.74,3690310
12-Aug-14,91.46,91.89,91.02,91.21,2776040
11-Aug-14,91.10,91.86,90.70,91.79,5232022
8-Aug-14,89.90,90.35,89.51,90.29,4739884
7-Aug-14,90.79,90.85,89.54,89.90,4625657
6-Aug-14,88.43,90.76,88.43,90.51,6595135
5-Aug-14,89.38,89.68,88.89,89.20,7678773
4-Aug-14,88.33,89.72,88.13,89.69,6488915
1-Aug-14,87.71,88.93,87.46,88.11,3987703
31-Jul-14,88.24,88.91,88.07,88.10,4825931
30-Jul-14,90.49,90.55,88.72,88.91,4254648
29-Jul-14,90.91,90.97,90.14,90.14,4268628
28-Jul-14,91.55,91.80,90.64,90.97,4653893
25-Jul-14,91.98,92.15,91.29,91.55,2925074
24-Jul-14,91.62,92.34,91.36,91.91,5614738
23-Jul-14,91.26,93.09,90.76,90.82,10958209
22-Jul-14,89.61,89.64,89.01,89.17,5304613
21-Jul-14,89.62,90.14,89.38,89.91,3024119
18-Jul-14,90.13,90.28,89.69,90.09,5273225
17-Jul-14,90.15,90.67,89.97,89.99,2823794
16-Jul-14,90.63,90.88,90.06,90.50,5125287
15-Jul-14,90.31,90.95,90.18,90.34,3959381
14-Jul-14,90.20,91.39,90.07,91.08,4500210
11-Jul-14,89.93,90.21,89.45,89.85,3655304
10-Jul-14,89.23,90.22,89.15,90.10,3145616
9-Jul-14,89.90,90.10,89.62,89.77,2603283
8-Jul-14,90.06,90.08,89.48,89.73,3133783
7-Jul-14,89.61,89.94,89.48,89.86,2534638
3-Jul-14,89.90,90.14,89.53,90.02,2216760
2-Jul-14,89.29,89.69,89.01,89.67,2829646
1-Jul-14,89.12,89.28,88.83,89.13,3540986
30-Jun-14,88.46,89.50,88.35,89.34,4473412
27-Jun-14,88.44,88.92,88.36,88.76,3646143
26-Jun-14,89.09,89.14,87.99,88.61,3539347
25-Jun-14,87.98,88.72,87.90,88.58,3965262
24-Jun-14,88.23,88.57,87.84,88.05,4309683
23-Jun-14,89.20,89.26,87.74,88.39,4187739
20-Jun-14,90.14,90.24,89.10,89.10,5702448
19-Jun-14,88.96,90.10,88.92,90.10,5380438
18-Jun-14,87.34,88.97,87.11,88.90,5314413
