sep=,
Date,Open,High,Low,Close,Volume
30-Nov-15,12.14,12.49,11.29,11.99,256500
27-Nov-15,12.20,12.42,11.90,12.28,86746
25-Nov-15,12.15,12.55,11.80,12.20,287388
24-Nov-15,12.58,13.08,12.07,12.10,217348
23-Nov-15,12.18,13.37,12.18,12.62,252441
20-Nov-15,12.22,12.55,11.62,12.17,186670
19-Nov-15,12.44,12.46,11.45,12.11,182615
18-Nov-15,12.50,12.55,12.08,12.43,110213
17-Nov-15,12.64,12.96,11.95,12.49,137590
16-Nov-15,12.88,13.00,12.36,12.53,76868
13-Nov-15,12.75,13.35,12.36,12.85,181400
12-Nov-15,12.81,12.81,11.94,12.71,191432
11-Nov-15,13.41,13.55,12.76,12.87,163994
10-Nov-15,13.50,13.58,12.29,13.56,462451
9-Nov-15,13.90,14.37,13.36,13.66,609615
6-Nov-15,14.15,14.18,13.34,14.00,181991
5-Nov-15,14.91,15.01,14.11,14.34,157764
4-Nov-15,15.42,15.60,14.53,15.05,204695
3-Nov-15,14.57,15.78,14.11,15.42,698227
2-Nov-15,15.49,16.75,15.08,16.36,713230
30-Oct-15,14.61,15.39,14.36,15.29,174652
29-Oct-15,14.72,15.17,14.39,14.56,178200
28-Oct-15,14.15,14.98,14.13,14.90,210528
27-Oct-15,14.31,14.68,13.90,14.06,164659
26-Oct-15,14.40,15.01,14.25,14.31,149499
23-Oct-15,14.45,14.80,14.13,14.47,202647
22-Oct-15,14.50,14.59,13.82,14.13,217406
21-Oct-15,15.29,15.29,13.82,14.26,215917
20-Oct-15,15.39,15.64,14.85,14.95,190137
19-Oct-15,15.67,16.63,15.02,15.55,404941
16-Oct-15,15.86,16.15,15.23,15.85,341391
15-Oct-15,15.00,16.17,14.44,15.77,426510
14-Oct-15,14.31,15.69,14.10,15.22,436084
13-Oct-15,14.57,15.04,14.10,14.23,437820
12-Oct-15,13.19,16.30,13.12,14.78,1951149
9-Oct-15,12.69,13.14,12.64,12.90,237812
8-Oct-15,13.11,13.78,12.10,12.79,303315
7-Oct-15,13.29,13.60,12.97,13.26,219681
6-Oct-15,14.21,14.34,13.14,13.32,339689
5-Oct-15,13.04,13.83,13.04,13.53,212369
2-Oct-15,12.90,13.19,12.64,12.90,251466
1-Oct-15,14.20,14.32,12.83,13.26,264633
30-Sep-15,14.37,14.60,13.83,14.07,306760
29-Sep-15,15.87,16.35,13.57,13.98,572294
28-Sep-15,17.02,17.32,15.61,15.97,233979
25-Sep-15,18.70,18.85,16.80,17.25,265244
24-Sep-15,18.16,18.73,17.76,18.32,186077
23-Sep-15,18.00,18.88,17.79,18.43,208771
22-Sep-15,17.69,18.70,17.60,18.00,259013
21-Sep-15,19.42,19.90,17.49,18.04,675107
18-Sep-15,19.16,19.54,17.42,18.79,925274
17-Sep-15,18.00,18.20,17.36,17.92,230402
16-Sep-15,18.11,18.53,17.70,18.04,440582
15-Sep-15,17.83,18.22,17.00,18.14,679241
14-Sep-15,21.27,22.38,17.42,17.58,4278972
11-Sep-15,16.68,17.66,16.22,17.26,757712
10-Sep-15,16.53,18.44,16.25,16.46,1620494
9-Sep-15,14.26,17.50,14.12,16.76,671804
8-Sep-15,16.00,16.09,15.52,15.70,218099
4-Sep-15,16.00,16.42,15.60,16.25,370185
3-Sep-15,16.78,17.10,16.15,16.16,120488
2-Sep-15,16.75,17.29,16.06,16.95,226046
1-Sep-15,16.77,17.50,16.50,16.70,209145
31-Aug-15,16.80,17.60,16.42,17.11,295927
28-Aug-15,17.07,17.81,16.90,17.24,251552
27-Aug-15,18.50,18.99,17.00,17.44,496911
26-Aug-15,18.95,19.46,17.50,18.30,339121
25-Aug-15,22.66,24.50,18.25,18.79,2036973
24-Aug-15,15.36,17.50,15.36,17.70,590042
21-Aug-15,15.97,19.01,15.97,18.35,744162
20-Aug-15,16.97,17.33,15.72,17.33,616915
