sep=,
Date,Open,High,Low,Close,Volume
25-Jan-16,95.92,96.83,95.53,95.94,4382288
22-Jan-16,94.88,96.29,94.12,95.85,6885786
21-Jan-16,94.04,94.67,93.25,94.47,6071391
20-Jan-16,94.85,95.42,93.30,93.77,7555034
19-Jan-16,94.66,96.10,94.46,95.77,6586114
15-Jan-16,93.95,94.56,93.30,93.93,8204311
14-Jan-16,96.40,97.08,95.66,95.81,6591799
13-Jan-16,97.47,97.94,96.35,96.50,5118991
12-Jan-16,98.41,98.41,97.14,97.62,5185802
11-Jan-16,97.34,97.92,96.87,97.44,5637969
8-Jan-16,97.83,98.63,96.94,97.21,4853544
7-Jan-16,98.46,98.98,97.21,97.57,5439987
6-Jan-16,98.38,99.76,98.12,99.48,5483415
5-Jan-16,98.81,99.85,98.71,99.45,4894143
4-Jan-16,98.56,99.00,97.80,98.77,6467553
31-Dec-15,100.53,100.91,99.81,99.92,3041542
30-Dec-15,101.51,101.54,100.98,101.15,2333020
29-Dec-15,101.11,101.70,100.77,101.45,2362179
28-Dec-15,100.39,100.79,100.14,100.68,4017675
24-Dec-15,100.51,100.97,100.11,100.54,1044308
23-Dec-15,100.20,100.76,100.02,100.64,2929641
22-Dec-15,98.91,100.07,98.63,99.80,3882125
21-Dec-15,98.39,98.64,97.77,98.62,3089100
18-Dec-15,99.75,99.76,97.88,97.90,6926834
17-Dec-15,101.00,101.11,100.17,100.20,4303613
16-Dec-15,99.84,101.33,99.65,101.08,4994497
15-Dec-15,98.53,99.67,98.20,99.39,5554162
14-Dec-15,98.09,98.62,96.81,97.95,6610868
11-Dec-15,97.93,98.79,97.54,97.78,5429692
10-Dec-15,99.31,99.60,98.45,98.90,3926595
9-Dec-15,99.53,100.96,98.99,99.13,4195060
8-Dec-15,100.40,100.81,99.63,100.17,3385218
7-Dec-15,101.03,101.51,100.12,100.67,3408012
4-Dec-15,99.20,101.37,98.54,101.06,6422721
3-Dec-15,99.62,99.98,98.76,99.09,5661036
2-Dec-15,100.36,100.38,99.36,99.48,4358018
1-Dec-15,100.11,101.12,100.11,101.06,4464238
30-Nov-15,100.74,100.97,100.12,100.16,5256310
27-Nov-15,100.09,100.99,100.09,100.74,1463396
25-Nov-15,100.53,100.94,100.45,100.50,2906408
24-Nov-15,100.33,101.00,100.00,100.63,3402322
23-Nov-15,100.48,101.69,100.24,100.85,4092592
20-Nov-15,101.52,102.15,100.00,100.10,4799439
19-Nov-15,100.52,101.37,100.50,100.93,3395930
18-Nov-15,99.07,100.38,98.91,100.27,3841712
17-Nov-15,99.54,99.88,98.56,98.83,3442904
16-Nov-15,97.75,99.66,97.65,99.56,3446644
13-Nov-15,98.19,98.95,97.81,98.04,3993262
12-Nov-15,98.90,99.33,98.34,98.37,3853139
11-Nov-15,99.28,99.96,99.09,99.43,3151414
10-Nov-15,98.50,99.22,98.38,98.83,3366478
9-Nov-15,99.48,99.60,98.22,98.88,3956186
6-Nov-15,100.07,100.29,99.15,99.72,4660418
5-Nov-15,100.62,100.94,100.19,100.61,2821743
4-Nov-15,100.89,101.34,100.40,100.62,3318862
3-Nov-15,101.16,101.21,99.83,100.92,4171352
2-Nov-15,102.14,102.58,101.10,101.40,5007273
30-Oct-15,102.63,103.24,102.19,102.19,5415394
29-Oct-15,102.09,103.10,101.90,102.80,2956800
28-Oct-15,103.11,103.20,101.48,102.74,5164815
27-Oct-15,102.13,103.20,102.01,102.94,3994770
26-Oct-15,102.39,102.81,101.85,102.54,3670693
23-Oct-15,103.32,103.44,101.93,102.43,5011996
22-Oct-15,100.67,103.38,100.33,103.08,5929727
21-Oct-15,99.90,100.90,99.74,100.25,4332017
20-Oct-15,99.95,100.39,99.67,100.27,3613598
19-Oct-15,99.70,100.27,99.52,100.18,4902677
16-Oct-15,98.85,99.81,98.30,99.70,5536447
15-Oct-15,98.11,98.48,97.43,98.28,5758233
14-Oct-15,97.77,98.21,97.41,97.49,4232296
13-Oct-15,98.96,99.16,97.89,97.92,5694840
12-Oct-15,98.95,100.10,98.68,99.14,4579041
9-Oct-15,98.90,99.62,98.81,99.47,5580254
8-Oct-15,97.60,99.01,97.60,98.97,4682895
7-Oct-15,97.19,98.99,97.08,98.52,6533330
6-Oct-15,97.96,98.00,96.73,97.07,7067457
5-Oct-15,94.91,95.98,94.59,95.81,5672467
2-Oct-15,93.17,94.22,92.53,94.16,5142433
1-Oct-15,94.20,94.50,93.13,93.85,5054173
30-Sep-15,94.06,94.40,93.53,94.30,5822837
29-Sep-15,92.55,93.36,92.31,93.04,5605969
28-Sep-15,92.97,93.65,92.20,92.47,4646226
25-Sep-15,92.94,94.18,92.67,93.47,4896761
24-Sep-15,91.89,92.86,91.45,92.47,4016082
23-Sep-15,92.27,92.70,91.86,92.40,3401649
22-Sep-15,92.99,93.08,91.94,92.37,4546356
21-Sep-15,93.32,94.27,93.23,93.71,3651304
18-Sep-15,92.19,93.63,91.79,93.05,9589448
17-Sep-15,93.31,94.37,92.61,93.37,5222382
16-Sep-15,92.35,93.32,92.15,93.07,4151625
15-Sep-15,91.67,92.34,91.15,92.06,3706525
14-Sep-15,91.62,91.64,90.99,91.20,4382588
11-Sep-15,90.92,91.64,90.69,91.62,4056328
10-Sep-15,90.50,91.70,90.43,91.06,3901979
9-Sep-15,93.04,93.08,90.50,90.83,4443746
8-Sep-15,91.93,92.40,91.58,92.37,3615128
4-Sep-15,91.00,91.54,90.64,90.92,5649138
3-Sep-15,92.00,92.75,91.88,92.13,3774101
2-Sep-15,91.38,92.16,90.87,91.64,5918594
1-Sep-15,91.12,92.16,90.88,91.33,8345414
31-Aug-15,92.94,93.33,92.64,92.93,5325989
28-Aug-15,93.00,93.84,92.78,93.53,5981612
27-Aug-15,93.50,93.99,91.86,93.60,6012676
26-Aug-15,91.72,92.63,89.69,92.49,7564574
25-Aug-15,94.14,94.14,89.55,89.64,8156651
24-Aug-15,91.58,93.06,76.48,91.83,13219750
21-Aug-15,97.20,97.64,96.10,96.25,7502622
20-Aug-15,98.31,98.60,97.98,97.98,3955255
19-Aug-15,99.38,99.68,98.64,98.99,3903528
18-Aug-15,99.50,100.42,99.50,99.77,4578478
17-Aug-15,98.82,100.09,98.75,99.86,3253117
14-Aug-15,98.83,99.27,98.70,99.23,3375670
13-Aug-15,98.40,99.23,98.03,98.79,4190645
12-Aug-15,98.04,98.43,97.00,98.38,3784447
11-Aug-15,98.60,98.75,98.15,98.62,3581332
10-Aug-15,99.52,99.70,98.89,99.09,4753723
7-Aug-15,99.01,99.45,98.72,99.10,4608259
6-Aug-15,99.66,100.61,99.10,99.15,6224011
5-Aug-15,98.02,99.35,97.88,99.19,4320428
4-Aug-15,97.30,98.00,97.18,97.81,3954982
3-Aug-15,96.19,97.48,96.17,97.45,3711055
31-Jul-15,97.17,97.17,96.20,96.35,5049588
30-Jul-15,96.18,96.88,96.15,96.63,3380683
29-Jul-15,96.18,96.77,96.05,96.53,3851061
28-Jul-15,96.23,96.23,95.64,96.11,4937124
27-Jul-15,96.03,96.42,95.33,95.66,4783362
24-Jul-15,96.67,96.89,96.09,96.18,3631735
23-Jul-15,97.00,97.37,96.46,96.87,2742887
22-Jul-15,97.02,97.48,96.80,97.17,3371302
21-Jul-15,97.48,97.48,96.84,96.93,3065446
20-Jul-15,97.08,97.48,96.80,97.31,3391794
17-Jul-15,96.54,96.82,96.05,96.78,3573604
16-Jul-15,97.09,97.34,96.87,96.90,4253038
15-Jul-15,97.07,97.34,96.32,96.35,5464652
14-Jul-15,97.40,97.48,96.73,97.13,4479374
13-Jul-15,96.30,97.49,96.16,97.22,7263805
10-Jul-15,95.42,96.27,95.01,95.55,7233607
9-Jul-15,97.34,97.35,94.08,94.59,9932338
8-Jul-15,95.71,96.28,95.51,95.61,6055143
7-Jul-15,94.78,96.66,94.54,96.40,7724824
6-Jul-15,94.04,94.92,94.01,94.40,4952423
2-Jul-15,94.60,94.98,94.21,94.66,3209616
1-Jul-15,93.80,94.57,93.55,94.52,4808627
30-Jun-15,94.51,94.70,93.26,93.34,4188466
29-Jun-15,94.40,94.76,93.62,93.69,3625633
26-Jun-15,95.10,95.45,94.83,94.91,5119566
25-Jun-15,95.75,95.99,94.83,94.83,4426430
24-Jun-15,95.26,95.77,95.26,95.29,4742043
23-Jun-15,95.61,95.74,95.14,95.60,3679920
22-Jun-15,95.00,95.88,95.00,95.60,3626696
19-Jun-15,94.88,95.31,94.72,94.86,5463283
18-Jun-15,94.33,95.52,94.12,95.23,4035361
