sep=,
Date,Open,High,Low,Close,Volume
27-Mar-15,14.95,14.95,13.78,14.56,8386
26-Mar-15,14.99,15.00,13.75,14.38,7612
25-Mar-15,15.00,15.00,13.62,14.42,7667
24-Mar-15,15.00,15.12,14.00,14.25,6147
23-Mar-15,14.00,15.00,13.50,14.65,15363
20-Mar-15,14.00,14.85,14.00,14.22,4820
19-Mar-15,15.00,15.05,14.02,14.03,10100
18-Mar-15,16.25,16.25,14.27,14.75,40675
17-Mar-15,16.75,17.00,15.98,16.08,3207
16-Mar-15,17.50,17.50,16.25,16.50,2993
13-Mar-15,17.25,17.74,16.50,17.74,3729
12-Mar-15,17.75,17.75,16.62,17.00,8536
11-Mar-15,16.25,18.00,15.75,17.75,15171
10-Mar-15,18.25,18.51,13.47,15.25,33075
9-Mar-15,20.00,20.25,18.50,19.24,12019
6-Mar-15,18.75,20.75,18.75,20.00,19866
5-Mar-15,20.25,21.25,20.00,20.13,32562
4-Mar-15,22.50,22.50,22.00,22.50,5063
3-Mar-15,22.50,22.50,21.75,22.00,3491
2-Mar-15,22.50,22.50,21.00,21.81,3131
27-Feb-15,21.55,22.22,20.72,22.22,6297
26-Feb-15,22.00,22.08,20.25,20.98,13419
25-Feb-15,22.00,22.25,21.75,21.75,2267
24-Feb-15,21.50,22.50,21.25,21.75,4740
23-Feb-15,22.50,22.50,21.63,21.88,11730
20-Feb-15,23.48,23.75,22.50,23.00,19742
19-Feb-15,21.75,24.28,21.50,23.64,49851
18-Feb-15,22.00,22.00,21.25,21.50,4717
17-Feb-15,21.50,22.08,21.25,21.25,5497
13-Feb-15,21.38,21.75,20.75,21.50,2161
12-Feb-15,21.25,21.38,20.76,21.25,1537
11-Feb-15,21.75,21.75,20.75,20.75,4180
10-Feb-15,21.25,21.75,21.00,21.00,4473
9-Feb-15,20.00,22.25,20.00,21.50,8538
6-Feb-15,20.75,20.94,20.50,20.75,1888
5-Feb-15,20.03,21.00,19.50,20.50,8114
4-Feb-15,20.00,20.96,20.00,20.00,3671
3-Feb-15,20.75,21.00,19.75,20.00,7544
2-Feb-15,20.50,20.88,20.02,20.25,6345
30-Jan-15,20.25,20.75,20.00,20.00,9206
29-Jan-15,22.00,22.00,20.82,21.00,8078
28-Jan-15,22.25,23.00,21.26,22.00,8842
27-Jan-15,22.00,22.75,21.62,22.75,5426
26-Jan-15,22.00,22.48,21.50,22.25,7073
23-Jan-15,21.50,22.48,21.50,22.48,3569
22-Jan-15,21.26,22.00,21.26,21.50,7625
21-Jan-15,21.75,22.50,21.50,21.75,9980
20-Jan-15,22.75,23.00,21.75,22.50,8290
16-Jan-15,22.50,23.75,22.50,22.75,6718
15-Jan-15,25.00,25.00,22.50,22.75,21251
14-Jan-15,23.31,26.00,23.31,24.75,58379
13-Jan-15,25.50,26.25,24.25,25.50,23926
12-Jan-15,25.75,26.25,25.00,26.00,9405
9-Jan-15,24.81,26.00,24.72,26.00,6485
8-Jan-15,24.25,25.50,24.25,25.25,10906
7-Jan-15,23.00,25.00,23.00,23.76,10509
6-Jan-15,23.00,24.11,23.00,23.75,7458
5-Jan-15,24.50,24.54,23.00,23.15,7866
2-Jan-15,24.50,25.75,24.25,24.51,9333
31-Dec-14,23.50,24.25,23.00,24.06,15576
30-Dec-14,23.75,23.75,22.75,23.00,19463
29-Dec-14,23.30,24.25,22.63,23.50,23047
26-Dec-14,24.00,24.50,23.25,23.42,23811
24-Dec-14,25.00,25.00,23.61,24.06,17224
23-Dec-14,25.00,25.77,24.26,24.92,33910
22-Dec-14,26.25,27.00,25.25,26.00,23464
19-Dec-14,28.00,28.00,26.25,27.00,22300
18-Dec-14,28.75,29.25,27.50,27.75,8792
17-Dec-14,27.75,29.50,27.25,28.50,30938
16-Dec-14,26.50,27.75,25.25,27.75,22296
15-Dec-14,26.00,27.00,26.00,26.88,10074
12-Dec-14,26.00,27.00,25.75,26.25,10319
11-Dec-14,25.75,27.75,25.75,26.75,18369
10-Dec-14,26.50,27.75,26.50,27.50,13729
9-Dec-14,26.00,27.50,26.00,27.25,6040
8-Dec-14,27.75,28.00,26.25,26.50,12110
5-Dec-14,27.25,28.25,26.59,27.75,17869
4-Dec-14,25.25,27.25,25.25,27.00,20324
3-Dec-14,26.75,26.75,25.50,25.75,11856
2-Dec-14,25.00,26.75,25.00,26.50,23197
1-Dec-14,26.25,26.56,25.00,25.25,14489
28-Nov-14,27.25,28.50,26.00,26.00,7515
26-Nov-14,26.25,28.12,25.25,28.00,22923
25-Nov-14,25.25,28.75,25.25,26.50,106466
24-Nov-14,25.00,25.00,23.50,23.50,6805
21-Nov-14,23.50,24.71,23.00,24.50,19298
