sep=,
Date,Open,High,Low,Close,Volume
4-Feb-16,2.00,2.29,1.86,1.93,58221
3-Feb-16,2.10,2.50,2.02,2.07,10159
2-Feb-16,2.28,2.38,2.16,2.17,7642
1-Feb-16,2.50,2.50,2.25,2.33,2753
29-Jan-16,2.37,2.50,2.26,2.30,5864
28-Jan-16,2.50,2.50,2.00,2.20,23916
27-Jan-16,2.52,2.72,2.38,2.50,8848
26-Jan-16,2.71,2.72,2.50,2.51,13015
25-Jan-16,2.97,2.97,2.25,2.75,17787
22-Jan-16,2.22,3.25,2.06,2.60,93217
21-Jan-16,2.05,2.22,1.78,2.20,11233
20-Jan-16,1.78,2.05,1.67,2.05,22238
19-Jan-16,1.79,2.00,1.72,1.87,33233
15-Jan-16,1.62,1.86,1.46,1.75,20177
14-Jan-16,2.25,2.36,1.40,1.55,95993
13-Jan-16,2.25,2.50,2.22,2.25,17942
12-Jan-16,2.40,2.75,2.04,2.22,57057
11-Jan-16,2.55,2.61,2.40,2.50,10886
8-Jan-16,2.52,2.62,2.38,2.60,13513
7-Jan-16,2.62,2.65,2.26,2.40,33749
6-Jan-16,2.51,2.82,2.51,2.55,11989
5-Jan-16,2.60,2.99,2.50,2.66,13731
4-Jan-16,2.63,3.09,2.63,2.75,11272
31-Dec-15,2.99,3.00,2.65,2.82,21400
30-Dec-15,2.83,3.30,2.83,2.93,22240
29-Dec-15,2.58,3.38,2.50,3.25,124928
28-Dec-15,2.13,3.00,2.13,2.86,51092
24-Dec-15,2.13,2.59,2.13,2.44,14901
23-Dec-15,2.25,2.28,2.16,2.24,14436
22-Dec-15,2.65,2.65,2.14,2.32,41160
21-Dec-15,2.75,2.75,2.31,2.52,17467
18-Dec-15,2.52,2.82,2.50,2.50,13299
17-Dec-15,2.73,2.96,2.50,2.56,66010
16-Dec-15,2.34,3.97,2.25,2.60,292176
15-Dec-15,2.50,2.50,2.04,2.22,67674
14-Dec-15,2.75,3.12,2.00,2.36,51107
11-Dec-15,3.02,3.12,2.77,2.78,8735
10-Dec-15,3.25,3.48,2.92,3.02,16518
9-Dec-15,3.25,3.47,3.00,3.25,16407
8-Dec-15,3.61,3.61,3.00,3.25,12917
7-Dec-15,4.22,4.22,3.25,3.70,55752
4-Dec-15,2.62,4.32,2.48,4.00,147199
3-Dec-15,2.80,2.88,2.52,2.64,17901
2-Dec-15,3.40,3.40,2.28,2.65,43508
1-Dec-15,3.50,4.17,2.82,3.24,60897
30-Nov-15,2.68,4.50,2.27,3.43,180108
27-Nov-15,2.68,2.68,2.12,2.35,22670
25-Nov-15,2.16,2.75,2.16,2.75,62925
24-Nov-15,2.00,2.22,1.92,2.05,12245
23-Nov-15,2.25,2.49,1.81,1.94,29171
20-Nov-15,2.48,2.99,2.25,2.40,15026
19-Nov-15,2.60,2.75,2.25,2.50,26631
18-Nov-15,2.60,2.83,2.60,2.66,2146
17-Nov-15,2.62,2.88,2.50,2.60,14856
16-Nov-15,2.75,2.95,2.51,2.62,5793
13-Nov-15,2.80,3.00,2.75,2.75,5977
12-Nov-15,2.86,3.08,2.75,2.75,10748
11-Nov-15,3.00,3.08,2.76,2.85,3964
10-Nov-15,2.77,3.04,2.77,2.88,6489
9-Nov-15,2.96,3.23,2.90,2.95,4075
6-Nov-15,3.17,3.25,2.95,3.05,3612
