sep=,
Date,Open,High,Low,Close,Volume
12-Feb-16,1.89,1.91,1.82,1.83,9899660
11-Feb-16,1.82,1.94,1.81,1.86,7856550
10-Feb-16,1.92,1.98,1.83,1.84,9464610
9-Feb-16,1.89,2.00,1.85,1.90,14626583
8-Feb-16,1.97,1.98,1.87,1.93,11541676
5-Feb-16,2.06,2.08,1.98,1.98,7834075
4-Feb-16,2.06,2.17,2.03,2.09,8278563
3-Feb-16,2.04,2.08,1.95,2.07,9975691
2-Feb-16,2.11,2.14,1.96,1.99,11209966
1-Feb-16,2.17,2.19,2.11,2.14,8816117
29-Jan-16,2.09,2.20,2.07,2.20,11865434
28-Jan-16,2.16,2.17,2.07,2.08,7112022
27-Jan-16,2.08,2.18,2.07,2.13,10844745
26-Jan-16,2.14,2.15,2.03,2.07,11092923
25-Jan-16,2.01,2.15,2.01,2.12,13039359
22-Jan-16,2.11,2.17,1.98,2.02,16245515
21-Jan-16,1.82,2.18,1.81,2.09,26371831
20-Jan-16,1.81,1.95,1.75,1.80,29215736
19-Jan-16,2.08,2.11,1.90,1.95,18809902
15-Jan-16,2.10,2.13,1.99,2.03,21181637
14-Jan-16,2.29,2.35,2.21,2.21,15561379
13-Jan-16,2.40,2.45,2.21,2.25,12708118
12-Jan-16,2.40,2.46,2.28,2.39,17986135
11-Jan-16,2.16,2.36,2.12,2.34,19629314
8-Jan-16,2.36,2.42,2.10,2.14,31822424
7-Jan-16,2.43,2.48,2.26,2.28,22203514
6-Jan-16,2.66,2.71,2.47,2.50,23759374
5-Jan-16,2.77,2.80,2.64,2.75,12972260
4-Jan-16,2.77,2.82,2.63,2.77,32333594
31-Dec-15,2.97,3.01,2.87,2.87,11086106
30-Dec-15,2.99,3.04,2.93,2.98,10046610
29-Dec-15,3.04,3.06,2.97,3.00,15300911
28-Dec-15,2.91,3.02,2.86,3.00,16050492
24-Dec-15,2.88,3.00,2.86,2.92,11900888
23-Dec-15,2.76,2.94,2.75,2.83,30365300
22-Dec-15,2.55,2.78,2.54,2.77,24893205
21-Dec-15,2.47,2.53,2.43,2.53,6876564
18-Dec-15,2.51,2.55,2.42,2.45,17988100
17-Dec-15,2.52,2.60,2.52,2.56,11374071
16-Dec-15,2.39,2.55,2.36,2.54,19543566
15-Dec-15,2.35,2.43,2.32,2.36,7423859
14-Dec-15,2.36,2.39,2.30,2.34,7625655
11-Dec-15,2.41,2.47,2.36,2.36,11890021
10-Dec-15,2.36,2.50,2.33,2.45,13069423
9-Dec-15,2.37,2.40,2.32,2.35,8709960
8-Dec-15,2.34,2.40,2.25,2.39,9056162
7-Dec-15,2.26,2.36,2.21,2.36,8479583
4-Dec-15,2.23,2.29,2.21,2.28,4573578
3-Dec-15,2.25,2.31,2.20,2.23,7059859
2-Dec-15,2.31,2.34,2.23,2.27,7491709
1-Dec-15,2.36,2.37,2.31,2.34,5635204
30-Nov-15,2.34,2.37,2.25,2.36,9842685
27-Nov-15,2.37,2.38,2.32,2.33,2606577
25-Nov-15,2.36,2.40,2.31,2.38,6915207
24-Nov-15,2.20,2.40,2.17,2.34,15857784
23-Nov-15,2.22,2.24,2.18,2.22,4859644
20-Nov-15,2.14,2.25,2.13,2.22,10486738
19-Nov-15,2.10,2.16,2.09,2.14,4669730
18-Nov-15,1.99,2.15,1.98,2.12,8744698
17-Nov-15,2.01,2.04,1.97,1.98,5780352
16-Nov-15,1.99,2.02,1.95,1.99,3915192
13-Nov-15,1.99,2.04,1.94,1.99,5910138
12-Nov-15,2.05,2.07,2.00,2.00,3532542
11-Nov-15,2.02,2.09,2.02,2.07,3521965
10-Nov-15,2.09,2.10,2.02,2.02,6146935
9-Nov-15,2.15,2.18,2.10,2.11,6231204
6-Nov-15,2.19,2.21,2.13,2.15,8995045
5-Nov-15,2.21,2.24,2.17,2.20,4295809
4-Nov-15,2.27,2.30,2.18,2.20,8214645
3-Nov-15,2.16,2.29,2.16,2.28,8678342
2-Nov-15,2.13,2.19,2.11,2.19,5837397
30-Oct-15,2.14,2.15,2.12,2.12,4897116
29-Oct-15,2.15,2.18,2.11,2.13,4474372
28-Oct-15,2.14,2.20,2.12,2.18,6928988
27-Oct-15,2.12,2.16,2.10,2.15,5737060
26-Oct-15,2.21,2.21,2.12,2.15,6301934
23-Oct-15,2.10,2.21,2.10,2.21,9545870
22-Oct-15,2.10,2.16,2.09,2.14,8201923
21-Oct-15,2.02,2.12,2.01,2.10,14944053
20-Oct-15,2.00,2.03,1.97,2.02,5542855
19-Oct-15,1.91,2.01,1.91,2.01,10182791
16-Oct-15,2.00,2.00,1.89,1.94,21251607
15-Oct-15,1.97,2.06,1.95,1.97,27090258
14-Oct-15,1.92,1.96,1.92,1.95,10179754
13-Oct-15,1.87,1.94,1.86,1.92,6631680
12-Oct-15,1.96,1.96,1.85,1.87,7686641
9-Oct-15,1.92,1.96,1.89,1.96,8609952
8-Oct-15,1.87,1.95,1.85,1.93,9145870
7-Oct-15,1.82,1.87,1.82,1.86,7844671
6-Oct-15,1.80,1.86,1.80,1.83,8558442
5-Oct-15,1.82,1.87,1.77,1.80,7584784
2-Oct-15,1.76,1.83,1.72,1.83,7009380
1-Oct-15,1.77,1.77,1.72,1.74,5409887
30-Sep-15,1.70,1.72,1.68,1.72,5707997
29-Sep-15,1.67,1.69,1.65,1.67,6972250
28-Sep-15,1.69,1.70,1.66,1.66,5467343
25-Sep-15,1.75,1.75,1.68,1.71,5582677
24-Sep-15,1.68,1.73,1.66,1.72,11190207
23-Sep-15,1.76,1.78,1.69,1.70,9641189
22-Sep-15,1.80,1.84,1.72,1.73,9865090
21-Sep-15,1.87,1.90,1.81,1.81,5352751
18-Sep-15,1.87,1.92,1.85,1.87,11713881
17-Sep-15,1.90,1.94,1.87,1.89,5824637
16-Sep-15,1.87,1.90,1.85,1.89,4925510
15-Sep-15,1.84,1.87,1.81,1.86,6519425
14-Sep-15,2.00,2.00,1.81,1.82,16264647
11-Sep-15,1.88,2.14,1.81,2.01,30693220
10-Sep-15,1.84,1.88,1.83,1.84,4272761
9-Sep-15,1.90,1.97,1.83,1.85,12547078
8-Sep-15,1.85,1.88,1.83,1.88,5941022
4-Sep-15,1.76,1.84,1.76,1.82,6714405
3-Sep-15,1.76,1.85,1.76,1.79,7154175
2-Sep-15,1.75,1.77,1.72,1.77,6177319
1-Sep-15,1.77,1.82,1.71,1.71,8286475
31-Aug-15,1.82,1.87,1.79,1.81,6503489
28-Aug-15,1.75,1.87,1.75,1.85,10921514
27-Aug-15,1.74,1.84,1.74,1.78,11825718
26-Aug-15,1.69,1.73,1.66,1.72,10647614
25-Aug-15,1.82,1.82,1.66,1.66,12047176
24-Aug-15,1.69,1.83,1.65,1.75,17191512
21-Aug-15,1.68,1.80,1.68,1.78,12480093
20-Aug-15,1.79,1.80,1.70,1.70,13657549
19-Aug-15,1.80,1.81,1.76,1.80,7441178
18-Aug-15,1.79,1.82,1.75,1.80,9751946
17-Aug-15,1.82,1.88,1.80,1.80,9062449
14-Aug-15,1.80,1.85,1.79,1.84,6183360
13-Aug-15,1.90,1.91,1.79,1.79,7839742
12-Aug-15,1.88,1.93,1.84,1.90,8527768
11-Aug-15,1.91,1.93,1.88,1.90,7479178
10-Aug-15,1.92,1.98,1.82,1.93,29926180
7-Aug-15,2.10,2.14,2.06,2.09,7680811
6-Aug-15,2.15,2.17,2.10,2.11,9475686
5-Aug-15,2.11,2.21,2.10,2.16,13236010
4-Aug-15,2.18,2.18,2.05,2.13,14328420
3-Aug-15,1.93,2.20,1.90,2.20,26218162
31-Jul-15,1.94,1.98,1.92,1.93,7733694
30-Jul-15,1.94,1.99,1.88,1.93,15837969
29-Jul-15,1.77,1.99,1.76,1.96,25582209
28-Jul-15,1.62,1.77,1.62,1.77,14614569
27-Jul-15,1.67,1.70,1.61,1.62,11916468
24-Jul-15,1.76,1.77,1.65,1.67,16478376
23-Jul-15,1.80,1.81,1.75,1.76,10641876
22-Jul-15,1.80,1.81,1.76,1.79,16043360
21-Jul-15,1.82,1.83,1.78,1.80,15034469
20-Jul-15,1.82,1.84,1.77,1.80,12142361
17-Jul-15,1.87,1.90,1.74,1.79,28127072
16-Jul-15,1.97,2.00,1.87,1.87,20653274
15-Jul-15,2.07,2.09,1.95,1.96,13517822
14-Jul-15,2.03,2.06,1.97,2.05,15812298
13-Jul-15,1.97,1.99,1.95,1.96,9080930
10-Jul-15,2.00,2.03,1.95,1.96,17520833
9-Jul-15,2.04,2.06,1.93,1.98,23378175
8-Jul-15,2.07,2.07,2.01,2.01,15302900
7-Jul-15,2.04,2.14,2.02,2.09,46418656
6-Jul-15,2.46,2.54,2.44,2.47,20349371
2-Jul-15,2.43,2.63,2.39,2.53,31185949
1-Jul-15,2.47,2.48,2.36,2.42,19374972
30-Jun-15,2.43,2.43,2.35,2.40,19381262
29-Jun-15,2.41,2.42,2.31,2.34,22971506
26-Jun-15,2.54,2.55,2.37,2.47,97054249
25-Jun-15,2.62,2.66,2.57,2.58,18360175
24-Jun-15,2.60,2.66,2.57,2.62,17516734
23-Jun-15,2.62,2.64,2.55,2.61,17919551
22-Jun-15,2.61,2.67,2.58,2.62,19410133
19-Jun-15,2.53,2.59,2.46,2.58,25551695
18-Jun-15,2.50,2.59,2.48,2.52,25400150
