sep=,
Date,Open,High,Low,Close,Volume
16-Mar-15,2.75,2.81,2.75,2.76,6132875
13-Mar-15,2.74,2.78,2.71,2.75,8099030
12-Mar-15,2.76,2.79,2.72,2.76,13847187
11-Mar-15,2.92,2.94,2.80,2.84,11772832
10-Mar-15,2.97,2.98,2.92,2.92,10312381
9-Mar-15,2.92,2.98,2.90,2.93,12405937
6-Mar-15,2.96,2.99,2.83,2.92,16785236
5-Mar-15,3.10,3.10,2.98,2.98,11472270
4-Mar-15,3.14,3.14,3.01,3.05,12122102
3-Mar-15,3.20,3.23,3.13,3.14,8645029
2-Mar-15,3.13,3.23,3.11,3.21,15638083
27-Feb-15,3.07,3.12,3.07,3.11,7150249
26-Feb-15,3.10,3.12,3.06,3.08,8680872
25-Feb-15,3.08,3.14,3.06,3.10,6151341
24-Feb-15,3.06,3.12,3.02,3.11,10916320
23-Feb-15,3.05,3.10,3.03,3.06,6323536
20-Feb-15,3.03,3.13,3.02,3.06,10667514
19-Feb-15,3.06,3.08,3.01,3.06,6573575
18-Feb-15,3.11,3.14,3.06,3.08,7286117
17-Feb-15,3.16,3.17,3.08,3.11,8678124
13-Feb-15,3.13,3.18,3.11,3.15,9627555
12-Feb-15,3.08,3.15,3.05,3.12,12974994
11-Feb-15,3.03,3.10,3.00,3.07,11741088
10-Feb-15,3.07,3.10,3.01,3.04,13995062
9-Feb-15,3.03,3.07,2.93,3.04,24133773
6-Feb-15,3.20,3.21,3.00,3.03,38299959
5-Feb-15,2.88,3.37,2.87,3.31,73355631
4-Feb-15,2.78,2.92,2.76,2.85,34829278
3-Feb-15,2.70,2.80,2.68,2.76,22592285
2-Feb-15,2.69,2.75,2.65,2.67,25688696
30-Jan-15,2.56,2.60,2.51,2.57,12908182
29-Jan-15,2.63,2.69,2.51,2.61,17790203
28-Jan-15,2.71,2.75,2.60,2.63,24786168
27-Jan-15,2.58,2.84,2.56,2.70,51805831
26-Jan-15,2.44,2.64,2.44,2.61,36571306
23-Jan-15,2.48,2.50,2.43,2.45,11107160
22-Jan-15,2.42,2.50,2.37,2.47,36169577
21-Jan-15,2.18,2.45,2.14,2.45,46530825
20-Jan-15,2.39,2.43,2.19,2.24,56713301
16-Jan-15,2.52,2.53,2.39,2.39,30192441
15-Jan-15,2.62,2.65,2.49,2.52,17744035
14-Jan-15,2.60,2.66,2.58,2.63,9989870
13-Jan-15,2.64,2.68,2.60,2.66,17907354
12-Jan-15,2.62,2.64,2.55,2.63,9979638
9-Jan-15,2.63,2.64,2.58,2.63,8907618
8-Jan-15,2.59,2.64,2.56,2.61,11136587
7-Jan-15,2.63,2.65,2.54,2.58,12377554
6-Jan-15,2.65,2.66,2.55,2.63,13916645
5-Jan-15,2.67,2.70,2.64,2.66,8878176
31-Dec-14,2.64,2.70,2.64,2.67,11177917
30-Dec-14,2.64,2.70,2.63,2.63,7783709
29-Dec-14,2.64,2.66,2.63,2.66,8526993
26-Dec-14,2.65,2.68,2.65,2.65,4029605
24-Dec-14,2.63,2.70,2.63,2.65,4624005
23-Dec-14,2.69,2.72,2.66,2.67,8276449
22-Dec-14,2.55,2.68,2.52,2.66,15044885
19-Dec-14,2.53,2.57,2.51,2.57,14701505
18-Dec-14,2.58,2.59,2.54,2.55,12423873
17-Dec-14,2.50,2.57,2.46,2.55,12521460
16-Dec-14,2.44,2.53,2.42,2.50,17051582
15-Dec-14,2.52,2.60,2.46,2.47,19636438
12-Dec-14,2.46,2.55,2.35,2.52,21211623
11-Dec-14,2.51,2.54,2.46,2.49,10151618
10-Dec-14,2.58,2.58,2.46,2.48,17690050
9-Dec-14,2.55,2.59,2.49,2.59,22926434
8-Dec-14,2.65,2.68,2.52,2.58,25402055
5-Dec-14,2.69,2.70,2.66,2.66,9479344
4-Dec-14,2.75,2.75,2.66,2.69,15542199
3-Dec-14,2.71,2.82,2.69,2.74,18259992
2-Dec-14,2.69,2.71,2.61,2.68,12438764
1-Dec-14,2.77,2.79,2.64,2.67,16025136
28-Nov-14,2.85,2.85,2.77,2.79,5665011
26-Nov-14,2.81,2.84,2.80,2.84,10560747
25-Nov-14,2.84,2.86,2.76,2.83,11073557
24-Nov-14,2.80,2.85,2.80,2.83,12293891
21-Nov-14,2.72,2.77,2.71,2.77,11311580
20-Nov-14,2.60,2.72,2.59,2.69,15043856
19-Nov-14,2.68,2.68,2.61,2.63,10323256
18-Nov-14,2.69,2.73,2.63,2.65,14975259
17-Nov-14,2.62,2.69,2.61,2.67,12593812
14-Nov-14,2.68,2.70,2.61,2.61,12373026
13-Nov-14,2.71,2.74,2.65,2.66,10915428
12-Nov-14,2.73,2.75,2.65,2.71,15875393
11-Nov-14,2.78,2.79,2.72,2.73,8113460
10-Nov-14,2.78,2.81,2.75,2.76,12593116
7-Nov-14,2.77,2.80,2.76,2.78,7293780
6-Nov-14,2.78,2.80,2.75,2.76,8932899
5-Nov-14,2.85,2.87,2.77,2.80,9635141
4-Nov-14,2.90,2.90,2.75,2.83,12524608
3-Nov-14,2.81,2.90,2.81,2.87,11739620
31-Oct-14,2.79,2.83,2.75,2.80,14704782
30-Oct-14,2.79,2.79,2.70,2.75,13026110
29-Oct-14,2.75,2.81,2.73,2.77,15601066
28-Oct-14,2.69,2.77,2.67,2.72,22879276
27-Oct-14,2.68,2.71,2.65,2.66,13307479
24-Oct-14,2.69,2.73,2.67,2.68,11952802
23-Oct-14,2.68,2.71,2.65,2.69,23739082
22-Oct-14,2.79,2.80,2.64,2.64,23034842
21-Oct-14,2.70,2.78,2.68,2.77,24033801
20-Oct-14,2.79,2.80,2.60,2.67,28716992
17-Oct-14,2.67,2.86,2.66,2.72,75956587
16-Oct-14,2.56,2.72,2.54,2.64,38795420
15-Oct-14,2.62,2.70,2.54,2.61,36924628
14-Oct-14,2.61,2.75,2.60,2.62,39964185
13-Oct-14,2.78,2.84,2.73,2.74,38269373
10-Oct-14,2.95,2.95,2.71,2.72,41062499
9-Oct-14,3.03,3.20,2.94,2.95,69528861
8-Oct-14,3.30,3.31,3.18,3.28,27999950
7-Oct-14,3.35,3.38,3.28,3.28,17720617
6-Oct-14,3.42,3.44,3.30,3.36,17867784
3-Oct-14,3.43,3.46,3.37,3.40,16797013
2-Oct-14,3.37,3.44,3.28,3.39,27904965
1-Oct-14,3.39,3.42,3.30,3.35,33655009
30-Sep-14,3.56,3.58,3.40,3.41,55952173
29-Sep-14,3.56,3.66,3.54,3.55,26857638
26-Sep-14,3.63,3.67,3.60,3.60,12976329
25-Sep-14,3.70,3.72,3.60,3.63,17556480
24-Sep-14,3.71,3.75,3.69,3.70,11792590
23-Sep-14,3.76,3.79,3.69,3.69,16287982
22-Sep-14,3.81,3.83,3.75,3.76,14202679
19-Sep-14,3.93,3.94,3.81,3.81,23030039
18-Sep-14,3.88,3.94,3.70,3.88,16141381
17-Sep-14,3.82,3.88,3.80,3.82,24894592
16-Sep-14,3.89,3.90,3.80,3.81,40156448
15-Sep-14,3.98,4.02,3.90,3.91,18257027
12-Sep-14,4.06,4.11,3.96,3.96,14188822
11-Sep-14,4.03,4.08,4.02,4.08,8087351
10-Sep-14,4.08,4.11,4.01,4.08,13277610
9-Sep-14,4.15,4.16,4.08,4.08,8964799
8-Sep-14,4.13,4.18,4.10,4.13,8397368
5-Sep-14,4.17,4.19,4.15,4.15,6634343
4-Sep-14,4.18,4.25,4.15,4.15,12796439
3-Sep-14,4.17,4.23,4.17,4.19,9601144
2-Sep-14,4.16,4.25,4.15,4.16,12603414
29-Aug-14,4.15,4.19,4.14,4.17,7347175
28-Aug-14,4.14,4.19,4.07,4.14,10332157
27-Aug-14,4.20,4.21,4.15,4.16,7305774
26-Aug-14,4.17,4.22,4.13,4.19,9183890
25-Aug-14,4.27,4.27,4.18,4.18,8999567
22-Aug-14,4.22,4.28,4.21,4.25,8364801
21-Aug-14,4.29,4.29,4.21,4.24,11940449
20-Aug-14,4.25,4.32,4.22,4.28,11988557
19-Aug-14,4.20,4.30,4.20,4.27,23222062
18-Aug-14,4.14,4.22,4.14,4.21,45386525
15-Aug-14,4.12,4.14,4.07,4.13,33350187
14-Aug-14,4.10,4.17,4.08,4.08,26148058
13-Aug-14,4.08,4.15,4.03,4.11,30401163
12-Aug-14,4.12,4.14,4.08,4.08,27369868
11-Aug-14,4.03,4.19,3.99,4.14,29561659
8-Aug-14,4.10,4.15,4.05,4.12,27166946
7-Aug-14,4.14,4.20,4.07,4.10,32712281
6-Aug-14,4.06,4.14,4.03,4.12,16274466
5-Aug-14,3.99,4.11,3.97,4.08,40338382
4-Aug-14,3.97,4.02,3.93,4.00,21493197
1-Aug-14,3.91,4.02,3.87,3.97,33714228
31-Jul-14,3.80,3.99,3.78,3.91,112162894
30-Jul-14,3.82,3.88,3.77,3.82,42981161
29-Jul-14,3.74,3.84,3.73,3.79,36157432
28-Jul-14,3.77,3.78,3.68,3.73,31447375
25-Jul-14,3.73,3.79,3.69,3.76,31793650
24-Jul-14,3.75,3.80,3.71,3.73,27967555
23-Jul-14,3.82,3.83,3.75,3.76,31748175
22-Jul-14,3.82,3.86,3.78,3.80,34004819
21-Jul-14,3.86,3.87,3.75,3.78,34219149
18-Jul-14,3.73,3.84,3.67,3.83,137577726
17-Jul-14,4.66,4.68,4.50,4.57,51309835
16-Jul-14,4.60,4.77,4.57,4.66,61927482
15-Jul-14,4.63,4.80,4.41,4.53,156257503
14-Jul-14,4.44,4.65,4.39,4.64,73046037
11-Jul-14,4.30,4.40,4.29,4.37,22425618
10-Jul-14,4.18,4.36,4.14,4.29,39245492
9-Jul-14,4.21,4.29,4.20,4.23,18467376
8-Jul-14,4.25,4.30,4.10,4.22,41685779
7-Jul-14,4.23,4.31,4.21,4.26,21168195
3-Jul-14,4.36,4.40,4.14,4.24,22521686
2-Jul-14,4.23,4.35,4.22,4.34,20486477
1-Jul-14,4.21,4.26,4.17,4.22,29412634
30-Jun-14,4.12,4.25,4.08,4.19,25845516
27-Jun-14,4.06,4.11,4.04,4.11,16043832
26-Jun-14,3.95,4.09,3.94,4.03,21640483
25-Jun-14,3.95,4.00,3.94,3.96,13844703
24-Jun-14,4.00,4.07,3.93,3.94,20402398
23-Jun-14,4.06,4.08,3.90,4.01,49638333
20-Jun-14,4.34,4.37,4.07,4.10,54721590
19-Jun-14,4.42,4.45,4.33,4.36,10889007
18-Jun-14,4.50,4.50,4.35,4.40,14702403
